"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"XM_498513",-0.111193978838288,5.19247761809993,-4.95310036515217,0.000482381368871555,0.000793553557674776,-0.030249625232881
"NM_001053",-0.0804743565101793,5.54399405530331,-4.95198145590721,0.000483215719472646,0.000794871642724023,-0.712227840695061
"NM_003399",0.120401095941869,5.40945626055445,4.95100987617023,0.000483941449551279,0.000795956362881286,-0.29162748638524
"NM_001093",-0.044520291983436,5.54392056896698,-4.95100985064623,0.000483941468631822,0.000795956362881286,-0.729826677826489
"NM_000355",0.0245431403433987,5.64125449101209,4.95076269270303,0.00048412626966451,0.000796205747409596,-1.33412594472758
"NM_005312",-0.0196068459753125,5.70880443985061,-4.95069345840238,0.000484178049848136,0.000796236343453149,-1.73969986852718
"NM_006268",0.0192784945689928,5.75996829509548,4.94998288705,0.000484709823941394,0.000797056236697051,-1.96198124807206
"NM_003431",0.0264069071110198,5.70988228385653,4.94862206908345,0.00048572995482322,0.000798679015878136,-1.74501593780024
"NM_001538",-0.02700663356147,5.62652090438418,-4.94814254107815,0.00048608997263428,0.000799216232323267,-1.24017486921772
"NM_005508",0.0932594563323246,5.35430031839351,4.94800281993676,0.000486194925010508,0.000799334032076462,-0.203170622912364
"NM_022042",-0.100482354091066,5.4421200869844,-4.94791339638386,0.000486262108651492,0.000799389725846689,-0.361634278852621
"NM_001518",-0.0135659933953569,5.8363405503393,-4.946704498497,0.000487171315920211,0.000800829560416785,-2.20066993758833
"XM_497877",0.0703696848573614,5.52724635126878,4.94664431335048,0.000487216627974052,0.00080084919330027,-0.64939218211054
"NM_198530",-0.0109233674663995,5.82290907150586,-4.94605921015366,0.000487657371917401,0.000801518759486209,-2.16175446063611
"NM_004509",0.0550027893584737,5.55699275820654,4.94449150433416,0.000488840370045986,0.000803408127172749,-0.802723378516481
"NM_033496",-0.0125023254065546,5.8172123122768,-4.94343173920668,0.000489641796014954,0.000804670166006498,-2.14883831918826
"XM_928046",-0.105577009679796,5.3144209048284,-4.94198334449753,0.000490739367449551,0.000806418679821241,-0.16322207488357
"NM_001040054",0.134783763145707,5.26073548912852,4.94144654255353,0.000491146809599019,0.000807032961137646,-0.107844896994165
"NM_052970",-0.0387991905981062,5.61634747749408,-4.94086850708521,0.000491585949518091,0.000807699239298568,-1.17636846115407
"XM_380103",-0.0244734875707868,5.63817688413878,-4.94051541950499,0.000491854398696701,0.000808084992382312,-1.33114334659949
"XM_926480",0.028486511972976,5.61948499148487,4.94002143349504,0.000492230232314658,0.000808647106273653,-1.2053884479695
"NM_005971",0.0672073170045131,5.50979821786903,4.93901890326391,0.000492993911361923,0.000809846260964145,-0.590388675846667
"XM_370586",-0.115951565684431,5.29704927672133,-4.93717894638549,0.000494398769470193,0.000812098450981085,-0.151666997965719
"NM_001017398",-0.0763570445038848,5.49614280306072,-4.93711456045406,0.000494448006655498,0.000812123744848888,-0.540266416191894
"NM_006948",-0.0155634146453432,5.71119308326781,-4.93668981586428,0.000494772947382195,0.00081260184337047,-1.77612312396183
"NM_134268",-0.061329596188104,5.47554793097374,-4.93516315046835,0.000495942755597973,0.000814467369259023,-0.474915158411452
"NM_006234",0.0229802506928012,5.65000335229756,4.93152450763851,0.000498742698084435,0.000819009562369239,-1.42335786147625
"NM_019046",-0.0348815682897374,5.6554331289975,-4.93070334381181,0.000499376898309997,0.000819994906912967,-1.45174651598119
"NM_145013",0.0815889072733391,5.44499116258564,4.92969480781852,0.000500156978760669,0.000821219640846689,-0.396880554968296
"XM_925814",0.186648852375479,5.31541324798217,4.92916935721024,0.000500563914660879,0.000821831574214058,-0.183928633351148
"NM_080574",0.116720497935152,5.27178033059828,4.92899279874784,0.000500700729304081,0.000821999966023527,-0.138956544859429
"NM_006400",-0.0132049305570634,5.77878980151104,-4.9273368607931,0.000501985840586611,0.000824053363480073,-2.05992639250116
"NM_052848",0.0234857699821855,5.65818650116428,4.9266881641016,0.00050249022181483,0.000824824931506458,-1.483364351922
"NM_003339",-0.0190199897778625,5.78203277788703,-4.92660272311399,0.000502556694758422,0.000824828921262581,-2.07041039761795
"NM_017772",0.0244348144430351,5.67534145972343,4.92659669091512,0.000502561388150947,0.000824828921262581,-1.58902963956775
"NM_031892",0.0166665890168085,5.71956556487875,4.92528699713523,0.000503581504375134,0.000826446670199892,-1.83571604875006
"NM_004547",-0.0242025708785407,5.66836668866212,-4.92307606485862,0.000505308572342353,0.000829224323843862,-1.55288540500504
"NM_001496",-0.0900095408406516,5.35295100908222,-4.92279778370132,0.000505526395590952,0.000829525057717958,-0.24143542272214
"NM_030577",0.0517968435069696,5.52025443323148,4.9221127711184,0.000506063009788394,0.000830348823061561,-0.66446221900809
"NM_024701",-0.0153914195134117,5.73945383307785,-4.92195094008131,0.000506189870484845,0.000830500197678171,-1.93192471400065
"NM_024584",-0.0508645871563287,5.55824452646224,-4.92089283496868,0.000507020158484644,0.00083180557820982,-0.850199314537195
"NM_024544",0.0351486874902092,5.58588231206975,4.92039287976281,0.000507412971716911,0.000832393118332595,-1.01760457445169
"NM_001024683",-0.0532311909736158,5.51034692221935,-4.92004554418566,0.000507686061949228,0.000832784190197626,-0.626355634314563
"NM_153773",0.0358567928445925,5.58225636562952,4.91894964428071,0.000508548726773036,0.000834142252771519,-0.997520764691147
"NM_138414",0.0399617343037404,5.59231953417983,4.9166015614321,0.000510402310048712,0.000837125363300013,-1.06054302373915
"NM_024943",0.0901826329929953,5.40558975755718,4.91638214282415,0.000510575884940039,0.000837352824829912,-0.335636691382146
"NM_007117",0.0549818271637852,5.49590990173398,4.9130992220048,0.000513180375351685,0.000841566724184519,-0.581374604792373
"NM_001040071",0.0319906666391931,5.60911727629161,4.91148345087454,0.000514467403787024,0.000843619683717449,-1.1814779761387
"NM_006791",-0.0139264803507313,5.84655223970468,-4.91139106587927,0.000514541095497182,0.00084368287845408,-2.28861241417174
"NM_001039697",-0.0170097916076726,5.72887280026262,-4.90913960445935,0.000516340454036703,0.000846575413094745,-1.90608652762453
"NM_001025466",0.0422265822957524,5.55376872944005,4.90818998073439,0.000517101386444632,0.000847765098344912,-0.850551913695735
"NM_007068",0.0600244169252866,5.51511016881567,4.90613990253895,0.0005187481641327,0.000850406826447049,-0.666849286965348
"NM_138440",0.0730997475981869,5.54494747206985,4.90562666967662,0.000519161300205506,0.000851025968508445,-0.795784434409119
"NM_153237",-0.103930107742737,5.36201044218947,-4.90523531509189,0.000519476562304363,0.000851484598777812,-0.283143088164564
"NM_024900",0.0259768619931062,5.63546033381074,4.90497075045128,0.000519689801539907,0.000851775950075652,-1.37000496739208
"NM_018491",0.0139655080045467,5.75560253989154,4.90490234448638,0.000519744951864058,0.000851808170222438,-2.02218156373133
"NM_144671",0.0400253141752396,5.58568990022245,4.90356516609152,0.000520824258822343,0.000853518758056417,-1.04119479537309
"NM_017547",0.0239834231291685,5.65513089817868,4.90191375539935,0.000522160475937448,0.000855650103953213,-1.50427850503583
"NM_001010935",-0.0198795059546937,5.76510779804805,-4.90184832520702,0.000522213492624303,0.00085567855690471,-2.05819272314403
"XM_927869",-0.0364657584585926,5.58356728912886,-4.90094595596846,0.000522945244848185,0.000856819079489107,-1.03498778907981
"NM_001720",-0.0498589452496532,5.56692745216556,-4.90071161839109,0.000523135452197939,0.000857072213308113,-0.931261805944314
"NM_018643",0.120688791118919,5.36745932906975,4.90045443610379,0.000523344286490694,0.000857355827698065,-0.300552673171282
"NM_003297",0.0181581985112036,5.70815442411403,4.89992123698609,0.000523777530189279,0.00085800701143558,-1.81972831695067
"NM_007193",0.111596335076483,5.35415748723913,4.89960598413125,0.000524033863262598,0.000858368326392461,-0.281303995571069
"NM_017938",0.0208802291036978,5.70373940752995,4.89639453132544,0.000526652687755295,0.000862599092754185,-1.80134969564484
"NM_001008570",0.0355830872907346,5.63969446376946,4.89579050109088,0.000527146799289736,0.000863349473382944,-1.40562888118732
"NM_001017921",0.0518404240990291,5.50465578099061,4.89565294527456,0.000527259391927975,0.000863474950956765,-0.643419026726979
"NM_007066",-0.0293503691775401,5.63275682295346,-4.89545670623376,0.000527420062231828,0.000863679141209325,-1.36615546582718
"XM_926720",0.108427367610627,5.63787366700341,4.89293827728467,0.000529486628908559,0.000867004100007192,-1.28681218225546
"NM_207497",0.0992210436384102,5.30730583547914,4.89231415543579,0.000530000093957122,0.000867785663458243,-0.234923549292341
"NM_000770",-0.0664560708559119,5.49031829148767,-4.89194767176393,0.000530301845746304,0.000868220499209448,-0.594282477916835
"NM_182810",0.0145816447485148,5.82343013093993,4.89113609834122,0.000530970718890467,0.000869256292862975,-2.25310848737783
"NM_015635",0.0131298437055252,5.7686154192984,4.89070991265662,0.000531322325320734,0.000869772580840163,-2.08864762048793
"NM_001002849",-0.0625080557224313,5.52364702804091,-4.89047059876065,0.000531519869181034,0.00087003661576489,-0.728088066782465
"NM_000317",0.0158037424755921,5.74210357960373,4.89040879459146,0.000531570898636224,0.000870060803878427,-1.99419289641188
"NM_032456",-0.121019530662537,5.3042620934721,-4.88993758583677,0.000531960129155994,0.000870638509256946,-0.234517305948965
"NM_016449",-0.0998430701268838,5.30594325698265,-4.88886207967064,0.000532849655714641,0.000872034895134768,-0.238980086531462
"NM_002084",0.0196079264284297,5.71989462969192,4.88851030651715,0.000533140940939997,0.000872452105724801,-1.89670539922114
"NM_198552",0.0244681217081295,5.63763419652567,4.88827141732445,0.000533338848893683,0.000872716463724579,-1.41258200676875
"NM_018656",0.0231786486528724,5.67429273039115,4.8864972668577,0.000534811081551738,0.000875065854734232,-1.64924120486421
"NM_016100",0.012615831538759,5.80295116961647,4.88318380993486,0.000537572202085233,0.000879523679190511,-2.20481740189505
"NM_012328",-0.0225178428525954,5.70013002765475,-4.88212123404722,0.000538460844817687,0.000880917537534048,-1.80500474152113
"NM_006582",0.0222584996177106,5.65826284816817,4.88194878181245,0.000538605214956318,0.000881093664982048,-1.55795498425848
"NM_001031849",-0.0737513662042382,5.48885549191822,-4.88189159741392,0.000538653096503085,0.000881111935392179,-0.604483566377756
"NM_000030",0.080942638376083,5.47772945719766,4.88165558035024,0.000538850765612729,0.000881375204437096,-0.566988998816348
"NM_020974",0.0209972585310396,5.68943570475759,4.8815975500233,0.000538899378958033,0.000881394650060842,-1.74711164964702
"NM_138937",0.114317432151659,5.19012247822524,4.8809231553421,0.000539464675616087,0.000882259094704333,-0.14248904158904
"NM_145715",0.0238778942537392,5.63437100221139,4.88066518165814,0.000539681082417227,0.000882552873944771,-1.40398967344053
"NM_020897",-0.0303095151209263,5.60564043723334,-4.88022263287855,0.000540052538124981,0.000883100150916369,-1.2117427744446
"NM_002286",0.108606091847053,5.39145261374663,4.87997970723493,0.000540256554136982,0.00088337357264529,-0.371692005661975
"NM_030568",-0.0569282755462401,5.5221485091753,-4.87955468319943,0.000540613697958522,0.000883897319368113,-0.740904200813212
"NM_001008401",0.0477726926018818,5.66051323308029,4.87844148513725,0.000541550293303088,0.000885368326926029,-1.55636363909124
"NM_182613",0.0211104567798204,5.65967260105698,4.87662222303942,0.000543084639109624,0.000887816316233975,-1.57617067151017
"XM_926821",-0.12181767447319,5.36676061720995,-4.87558530298627,0.000543961224654814,0.00088918876118482,-0.339481744923404
"NM_003520",0.0155827976342282,5.79285249356458,4.87433535889693,0.000545019886706642,0.000890858631135287,-2.18893412458304
"NM_023074",-0.0407060548716975,5.56044102530708,-4.87389098991921,0.000545396778164986,0.000891413965946586,-0.943505163801061
"NM_016175",0.0163747455652059,5.76404385062146,4.87311116556769,0.000546058853126819,0.000892435306438111,-2.10253151323913
"XM_371165",-0.0712308215112358,5.4787861234667,-4.87264202757613,0.000546457563580833,0.000893026115071496,-0.586008563787464
"NM_001005180",0.100115313168055,5.42653461014177,4.87244277527866,0.000546626997123993,0.000893242182268389,-0.448951702608309
"NM_152617",-0.0196915222680918,5.71118576236776,-4.87035868327213,0.000548402534570141,0.000896082572827029,-1.88359175592094
"XM_495863",0.0974212572766193,5.36035016251687,4.86824891861276,0.000550206163330828,0.000898968474364482,-0.339846639505527
"NM_024783",0.132486024319377,5.3799066703037,4.86779919206778,0.000550591443911405,0.000899536736138442,-0.374457012053606
"NM_001004743",0.133903390543615,5.25580848129441,4.86772510047936,0.000550654945545882,0.000899579245327151,-0.220560501647813
"NM_020160",-0.0272670138320406,5.65015984850249,-4.86757295229521,0.000550785371408506,0.000899731072270905,-1.52721119459808
"NM_001558",0.070055811589314,5.41959825421524,4.8666046325418,0.000551616210035099,0.000901026954389326,-0.440369960249141
"NM_012127",0.0132782515383942,5.82367213226513,4.86436927755075,0.000553539261693626,0.00090409110130594,-2.29797867936741
"NM_020433",0.0436338700093879,5.59594250226975,4.86433657583269,0.000553567447237116,0.00090409110130594,-1.16618905190902
"NM_024109",0.0421435326600426,5.5618466525779,4.8640952155281,0.000553775522174765,0.000904369388418233,-0.966330182829973
"NM_003604",-0.133858482087802,5.21544245013832,-4.86295233067947,0.000554761919480688,0.000905918627443459,-0.191868882818743
"XM_926232",0.0256642060420162,5.65161919449312,4.86254164956275,0.000555116822846716,0.000906436504852441,-1.54523434233976
"NM_139025",-0.0461517293829159,5.535667378151,-4.86223961523099,0.000555377988939872,0.000906801260939991,-0.833801915959222
"XM_496146",-0.0217039353301676,5.68220843311372,-4.8604473601446,0.000556930412088019,0.000909274142184521,-1.74047370381749
"NM_001014764",0.0328561668318095,5.63663788688644,4.85866537494794,0.000558478493913077,0.000911739599613214,-1.44903730028993
"NM_138358",0.0408390082533758,5.56113987756901,4.85649466189469,0.000560370434708964,0.000914766047681616,-0.97539177762406
"XM_290482",-0.0149904290239009,5.76520757850106,-4.85526546547577,0.000561444779604503,0.000916457505985723,-2.136112831435
"NM_001013680",0.022256746297483,5.64937073831717,4.85434111135211,0.000562254121532572,0.000917716194013991,-1.54635699891293
"NM_024959",0.0478007766444071,5.53311078486047,4.85419254719638,0.000562384315817883,0.000917866275391309,-0.834116872762081
"NM_000445",0.0257821577322721,5.68390228553615,4.85346104724493,0.000563025831711335,0.000918850806546447,-1.75905264357613
"NM_005528",0.0419549300827562,5.54590208196052,4.85319674815719,0.000563257808981776,0.000919166887574802,-0.899892457091888
"XM_927567",0.0397072033495158,5.5613940879784,4.85282871220199,0.000563581005385147,0.000919631773813131,-0.983323930109118
"NM_000737",0.067244032427884,5.51817740592388,4.85178169805608,0.000564501530724206,0.000921071231040924,-0.766307711641367
"NM_000043",0.0250550830691374,5.66915515231149,4.85132159516067,0.00056490655215859,0.000921669425683628,-1.67458204907709
"NM_052913",0.039162799221673,5.56786801146116,4.85114304715824,0.000565063808011502,0.000921863326237241,-1.02257803436148
"NM_012131",0.108143682305995,5.2274856752512,4.85097366603993,0.000565213032968799,0.000922044099459705,-0.22183695711504
"NM_014330",0.0201913374614966,5.70568976906289,4.85048642824227,0.000565642522602994,0.000922682018790991,-1.88737241004539
"XM_497494",-0.0594724943696345,5.55164015227099,-4.8495510053255,0.000566468046118774,0.000923965822132022,-0.928198611651698
"NM_018990",0.065475863577845,5.51370029491013,4.84893649714778,0.000567011051845299,0.000924788667637593,-0.753039713376132
"NM_017539",0.105896402401523,5.29303828070836,4.84888821129766,0.000567053742625152,0.000924795448695545,-0.288941737303489
"NM_025216",-0.078019960647759,5.51581773120683,-4.84867489929467,0.000567242378041934,0.000925040230550141,-0.758877902661035
"NM_001007239",0.0232594453814237,5.75642401008117,4.84291442466424,0.000572361655408533,0.00093332516169349,-2.12417416563626
"NM_003901",0.0190323462361723,5.73256540563429,4.84233903640237,0.000572875676252379,0.000934099886545084,-2.03174461079145
"NM_004579",-0.0260919906868216,5.64689937943459,-4.84199926849024,0.000573179435954954,0.00093453168905699,-1.54891469017126
"NM_005236",-0.0224215993958383,5.66111547984534,-4.84193649999625,0.000573235570965707,0.000934559724419331,-1.64209473941685
"NM_032529",-0.101666516583392,5.37665449403856,-4.84187238210341,0.000573292918774975,0.00093458973309329,-0.407630378445551
"NM_016170",-0.0178086665967747,5.77064668398666,-4.83983490198342,0.000575118430601822,0.000937502026383464,-2.17832618965135
"NM_014313",-0.0116307294641098,5.80328449347189,-4.83902902921755,0.000575842161422046,0.000938618030027785,-2.27866241444173
"XM_372521",-0.033174661439765,5.74625418626576,-4.8376636326016,0.000577070584787706,0.000940556470961286,-2.09035376526284
"NM_032832",-0.0124231206585366,5.78314686883879,-4.83683117169087,0.000577820895647008,0.000941715434980863,-2.22195995315115
"XM_377761",0.0164446327034371,5.81253858571476,4.83511218242234,0.000579373517701994,0.000944181735916877,-2.31258422636497
"NM_152990",0.0914943562820563,5.4506756098642,4.83433688673104,0.000580075222596581,0.000945261090597362,-0.566048872637452
"NM_016228",0.0207237877125026,5.67412240004708,4.83425308038743,0.000580151127908304,0.000945320596768232,-1.73551780199822
"NM_006686",-0.0879866167089061,5.3695235844804,-4.83388218862831,0.000580487179204821,0.000945803957971195,-0.408085441919809
"NM_173563",0.181370744172144,5.31906884330715,4.83350203047548,0.000580831840189428,0.000946301280601879,-0.341809366665941
"XM_379203",-0.0391466991165492,5.6719926348667,-4.8334136141052,0.000580912031735388,0.000946367686780432,-1.71167743111181
"XM_496322",-0.0349216886177306,5.62182378761629,-4.83228910463517,0.000581932957638537,0.000947966536572652,-1.39361066686368
"NM_005008",-0.0121624730360788,5.85540205009402,-4.83064103772559,0.000583432645092582,0.000950345017118364,-2.44736839908495
"NM_006895",-0.0352204079054967,5.58578341363145,-4.83036136285366,0.000583687545731187,0.000950695697152935,-1.16497391110614
"NM_002818",0.017167860166218,5.71652896030644,4.82916487051605,0.000584779381118727,0.000952409415502812,-1.97900390575791
"NM_015578",0.0139978354921544,5.78709628530418,4.82813817814431,0.000585717991538907,0.000953873366148726,-2.24801358513784
"NM_014520",0.0223432258823397,5.72936065747402,4.82680195089975,0.000586941969021177,0.000955801822262739,-2.04169572954749
"NM_145806",0.0298375163037523,5.71465293098727,4.82573821233056,0.000587918282724264,0.000957326737592939,-1.96933340231891
"NM_016185",0.0110379773392948,5.81208542817675,4.82566082164901,0.000587989379957312,0.000957377552169301,-2.32716091279482
"NM_025228",0.0721727327057984,5.52395777957547,4.82425038193953,0.000589286716765023,0.000959424815301577,-0.834302455338638
"NM_001011885",-0.0138101720838595,5.73309473368659,-4.82365086962086,0.000589839071138064,0.000960258968071737,-2.06685539029345
"NM_001039757",0.0403032298836816,5.58917795248905,4.82311963515116,0.00059032897614929,0.000960991346916025,-1.19427463740859
"NM_033249",0.0368103856815036,5.57910519663027,4.82277661202057,0.000590645541162723,0.000961441466895371,-1.13585554908973
"NM_152628",-0.128969715224795,5.26258461888652,-4.82206552807534,0.000591302349822409,0.000962445330331489,-0.300307819654263
"NM_198446",-0.0248194366337922,5.64603608837412,-4.82149216468429,0.000591832512483894,0.000963242933650716,-1.57780989760897
"NM_006804",0.0222507886085666,5.67910588746757,4.82104634875809,0.000592245085395609,0.00096384905740114,-1.78643963764432
"NM_153825",0.03961513903291,5.59434372979385,4.82077660474668,0.000592494863222768,0.000964190176115163,-1.23070957509989
"XM_379479",-0.0622672408709057,5.55708961017386,-4.81942094454048,0.000593751867328795,0.000966170236347623,-1.0043469927339
"NM_203390",0.0171037760530401,5.73155538524133,4.81793699640405,0.000595131058237752,0.000968348840522444,-2.06823254289545
"NM_001442",-0.0864019776746199,5.32933446892763,-4.81789028974195,0.00059517452268241,0.000968353911218076,-0.379940614753634
"NM_030824",-0.0505891111702388,5.55132730152677,-4.81653924540759,0.000596433236638115,0.000970336068283267,-0.984877329558971
"NM_006657",0.0509339835519995,5.51629705951031,4.81643220453685,0.000596533082652771,0.000970432724440216,-0.820319199918279
"NM_003889",0.126298306440833,5.45432380662966,4.81594296022475,0.000596989667079688,0.000971109665847398,-0.606378341387408
"NM_198941",-0.0190387814684208,5.66992640620054,-4.81585279191069,0.000597073856474285,0.000971180789927674,-1.74163059907525
"XM_926429",0.0179823489401656,5.76481431582132,4.81561209860475,0.000597298651298561,0.000971480593058109,-2.1995914382063
"NM_002418",-0.0329908540852726,5.63389851099249,-4.81516090856826,0.000597720280182992,0.000972100476004052,-1.50303484859132
"NM_139172",-0.100429499905468,5.37099763805226,-4.81479194773869,0.000598065301359658,0.00097259569268409,-0.442300877024238
"XM_927773",0.0289620301217868,5.63254771401643,4.81462577149032,0.000598220764231819,0.000972782596487814,-1.49736756607483
"NM_024837",-0.112110740332531,5.34355606618862,-4.81332693765998,0.00059943733605371,0.000974694855371887,-0.405419242830252
"NM_175857",0.101644864911526,5.25809723570815,4.81325671678006,0.00059950318399963,0.000974735886185971,-0.310911238156347
"NM_025045",-0.0511188060976782,5.5230924215978,-4.81180115164432,0.000600869829742762,0.000976891743247954,-0.857410320256515
"NM_153191",0.153240794118858,5.2344208488572,4.81113963947165,0.000601492019427911,0.000977837056578599,-0.290817207767616
"NM_177991",-0.0309856139740914,5.61473356933561,-4.81106110421374,0.000601565931531084,0.000977890975125034,-1.38463724996798
"NM_153329",0.0379742081069807,5.59611781044035,4.81018764599331,0.000602388619562029,0.000979107488695104,-1.26037297010941
"XM_373039",0.0796659312951569,5.42928990459824,4.81017994054601,0.000602395882419663,0.000979107488695104,-0.553545950913835
"NM_018133",-0.0207172678179779,5.71344963454685,-4.80989843608821,0.000602661281184313,0.00097947252308685,-1.99447461195604
"NM_206538",-0.0138610020108292,5.7483518284536,-4.80805271494816,0.000604404469952262,0.00098223911693217,-2.15540842540527
"NM_012164",0.0235369191706187,5.71368986582987,4.80779620377462,0.000604647153348971,0.00098256697680109,-1.99758101161173
"NM_206808",-0.0386229633786996,5.5802495973966,-4.80484480606648,0.000607446876690676,0.000987049765780381,-1.17175662903827
"NM_002675",0.0501568719848473,5.56790269916276,4.80335697192566,0.000608863445202961,0.000989219579080675,-1.09572292875603
"XM_927934",-0.131851712600447,5.32430233747061,-4.80335570710627,0.000608864650924156,0.000989219579080675,-0.396603304394867
"XM_927879",0.0141432774343118,5.84601250228458,4.80319033740286,0.000609022315543563,0.000989408757398329,-2.46531099319293
"NM_017585",-0.0237194431115828,5.67761022760145,-4.80312899422324,0.000609080811534568,0.000989436813106107,-1.80672403832235
"NM_032927",0.0410278215288846,5.5637144154027,4.80197431061131,0.000610183010916731,0.000991160220778447,-1.07921415373832
"NM_000511",-0.0584303210625325,5.56180975696755,-4.80156100633541,0.000610578041630878,0.000991734772546093,-1.06099851376944
"NM_001002259",-0.0219861855255168,5.7461480272311,-4.8010506246572,0.00061106623089976,0.000992460549610492,-2.15588285364359
"NM_001008568",0.0282556579050235,5.64020136886901,4.80002036031856,0.000612052955480817,0.000993995867609935,-1.5724123103867
"NM_144664",0.0284699302766906,5.61573388912796,4.79950639306257,0.000612545831964888,0.000994729005153076,-1.41137788846829
"XM_926698",0.0607007352746249,5.57646821621471,4.7972891301628,0.000614676925391356,0.000998122206318846,-1.14714354190582
"NM_024956",-0.0182348462856261,5.7379231168686,-4.79710256725436,0.000614856595189565,0.000998346409887665,-2.13020468471562
"XM_070233",0.0274692286935752,5.78378669054622,4.79698409907519,0.000614970715047867,0.000998460596887281,-2.28807801042699
"NM_001001692",0.161036818006641,5.32593726344812,4.79694319271858,0.000615010125157694,0.000998460596887281,-0.409336031815009
"NM_006731",0.026569863188576,5.68375513865582,4.7957003069837,0.000616208823734371,0.00100033899956878,-1.85316117764957
"XM_926083",0.0745296574295304,5.5281938624457,4.79561843007751,0.000616287876442944,0.00100039966416169,-0.898610552974306
"NM_001004688",0.0422164657473942,5.61852767204373,4.7949442400465,0.000616939219382618,0.00100138923746671,-1.42655673567707
"NM_020111",0.101289293277983,5.33475613583348,4.79326370101732,0.000618565978992882,0.00100396182429358,-0.426168660093656
"NM_002850",-0.027746727971703,5.61731660663284,-4.79261693916999,0.000619193251890131,0.00100491195870727,-1.43425760645021
"NM_018126",0.0182260162818739,5.69227426731033,4.79204303034398,0.000619750430347861,0.00100574821342543,-1.91205619173727
"XM_926016",0.0301836309750732,5.60572757752524,4.79134392300342,0.000620429873976912,0.00100678275696051,-1.3581600073476
"NM_004948",-0.104836621939419,5.27635951715549,-4.79065674874637,0.000621098487852226,0.00100779958815857,-0.365350402755562
"NM_000381",-0.0215726787960495,5.66389317829662,-4.79010851530344,0.000621632460087983,0.00100859782599456,-1.74564598675855
"NM_001039846",-0.0526332768686029,5.57400680279004,-4.79003107564982,0.000621707924421889,0.00100865207774794,-1.15144640771978
